Resistance Nominal (Ω),Capacitance Nominal (F),Resistance Actual (Ω),Capacitance Actual (F),Frequency Nominal (Hz),Frequency Actual (Hz),R Tolerance,C Tolerance
30400.0,4.5454599999999995e-07,30171.102750714283,4.541231181217111e-07,11.517778112948164,11.615966118136292,0.01,0.01
30400.0,4.5454599999999995e-07,29257.979201847127,4.461808882211248e-07,11.517778112948164,12.191716102127847,0.05,0.05
30400.0,4.5454599999999995e-07,27365.55675745463,4.679152355000873e-07,11.517778112948164,12.429356854285988,0.1,0.1
30400.0,4.6464699999999994e-07,30403.254801093655,4.633040412408514e-07,11.26739217110653,11.298842738298179,0.01,0.01
30400.0,4.6464699999999994e-07,29806.379328174993,4.596945425777134e-07,11.26739217110653,11.61559763358527,0.05,0.05
30400.0,4.6464699999999994e-07,27481.065416880985,4.262596899247357e-07,11.26739217110653,13.586647283078756,0.1,0.1
30400.0,4.7474799999999993e-07,30441.6286253082,4.7122739655342687e-07,11.027660927751432,11.094857186823646,0.01,0.01
30400.0,4.7474799999999993e-07,30472.435925399546,4.6479201232540503e-07,11.027660927751432,11.237101488347959,0.05,0.05
30400.0,4.7474799999999993e-07,32199.726462564704,4.81674027672823e-07,11.027660927751432,10.261591450666245,0.1,0.1
30400.0,4.84849e-07,30257.294261773408,4.865190839378196e-07,10.797918465600912,10.811604798885533,0.01,0.01
30400.0,4.84849e-07,29875.602256516508,4.6298714467183536e-07,10.797918465600912,11.506269191061369,0.05,0.05
30400.0,4.84849e-07,29001.496583661235,5.142464480973941e-07,10.797918465600912,10.671572550579265,0.1,0.1
30400.0,4.9495e-07,30129.996700882875,4.956646684483121e-07,10.577553227857633,10.656953836761392,0.01,0.01
30400.0,4.9495e-07,31855.12384437177,4.891809347100365e-07,10.577553227857633,10.213422816482764,0.05,0.05
30400.0,4.9495e-07,33413.448741481814,4.887382718013131e-07,10.577553227857633,9.745911863107365,0.1,0.1
30400.0,5.05051e-07,30125.79567587899,5.019022611887016e-07,10.36600258217118,10.525977882537838,0.01,0.01
30400.0,5.05051e-07,29022.20575230527,5.247205280697701e-07,10.36600258217118,10.451091739291968,0.05,0.05
30400.0,5.05051e-07,33271.28486887528,5.346160919666038e-07,10.36600258217118,8.947640610795204,0.1,0.1
30400.0,5.15152e-07,30624.42968370136,5.156506023842326e-07,10.162748024132949,10.078516069427128,0.01,0.01
30400.0,5.15152e-07,31525.296333003425,5.398238957411681e-07,10.162748024132949,9.352093691326345,0.05,0.05
30400.0,5.15152e-07,29645.6793243787,5.52149332101791e-07,10.162748024132949,9.723042272385955,0.1,0.1
30400.0,5.252529999999999e-07,30218.267397672593,5.294343836743614e-07,9.967310934212916,9.948060755747292,0.01,0.01
30400.0,5.252529999999999e-07,31293.619743000658,5.427487389368704e-07,9.967310934212916,9.370559174504583,0.05,0.05
30400.0,5.252529999999999e-07,30175.386030875263,5.074023310637657e-07,9.967310934212916,10.394768911163737,0.1,0.1
30400.0,5.35354e-07,30692.8082641443,5.39509017922208e-07,9.779248815042264,9.611358950341945,0.01,0.01
30400.0,5.35354e-07,31413.652043605405,5.615493171103667e-07,9.779248815042264,9.022228028121868,0.05,0.05
30400.0,5.35354e-07,27398.8730988467,5.597177685390293e-07,9.779248815042264,10.378111604636398,0.1,0.1
30400.0,5.454549999999999e-07,30487.111571880996,5.508271223551531e-07,9.598151946774962,9.477385255318856,0.01,0.01
30400.0,5.454549999999999e-07,29153.278581481758,5.37457065126924e-07,9.598151946774962,10.157549624053813,0.05,0.05
30400.0,5.454549999999999e-07,29765.832366582712,4.942291690415767e-07,9.598151946774962,10.818666330594818,0.1,0.1
30400.0,5.55556e-07,30096.01394434528,5.577290955614772e-07,9.42364040731832,9.481735821135308,0.01,0.01
30400.0,5.55556e-07,29835.992570867158,5.716453178296258e-07,9.42364040731832,9.33153287950303,0.05,0.05
30400.0,5.55556e-07,31517.33950900991,5.798551357266847e-07,9.42364040731832,8.70865475161801,0.1,0.1
30400.0,5.65657e-07,30567.198955926462,5.654754138752075e-07,9.255361411824014,9.207691517170591,0.01,0.01
30400.0,5.65657e-07,29929.351552636035,5.440958446376509e-07,9.255361411824014,9.773439186013302,0.05,0.05
30400.0,5.65657e-07,28203.17387633273,5.237187966822153e-07,9.255361411824014,10.775166393434422,0.1,0.1
30400.0,5.75758e-07,30489.887417489845,5.760641381966139e-07,9.092986932232181,9.061361796910617,0.01,0.01
30400.0,5.75758e-07,29051.117551213276,5.633929734388486e-07,9.092986932232181,9.724020410374884,0.05,0.05
30400.0,5.75758e-07,29568.343558568784,5.518867239484817e-07,9.092986932232181,9.753111496183953,0.1,0.1
30400.0,5.85859e-07,30676.741342821722,5.849103717580258e-07,8.936211563069161,8.86995843467127,0.01,0.01
30400.0,5.85859e-07,29325.32340801875,5.996573166057497e-07,8.936211563069161,9.050533584671898,0.05,0.05
30400.0,5.85859e-07,31752.15156593151,6.180260792447944e-07,8.936211563069161,8.110360728951228,0.1,0.1
30400.0,5.959599999999999e-07,30102.250084519623,5.965177027467615e-07,8.784750604282396,8.863348698584062,0.01,0.01
30400.0,5.959599999999999e-07,29851.290760152446,5.873476689884231e-07,8.784750604282396,9.077406150293665,0.05,0.05
30400.0,5.959599999999999e-07,28843.07844258497,6.531913273320519e-07,8.784750604282396,8.447692768295571,0.1,0.1
30400.0,6.06061e-07,30591.1435932475,6.110737074631372e-07,8.638338335791506,8.513944625955467,0.01,0.01
30400.0,6.06061e-07,28887.357501207276,5.992156065548658e-07,8.638338335791506,9.194522914003903,0.05,0.05
30400.0,6.06061e-07,29562.500704315993,6.529849056476551e-07,8.638338335791506,8.244718288427624,0.1,0.1
30400.0,6.161619999999999e-07,30170.047652502286,6.135943250332021e-07,8.49672646175541,8.59731424636747,0.01,0.01
30400.0,6.161619999999999e-07,29219.048182876337,6.221802377747862e-07,8.49672646175541,8.754631177874854,0.05,0.05
30400.0,6.161619999999999e-07,30709.50921398248,6.021997265302419e-07,8.49672646175541,8.606106217571739,0.1,0.1
30400.0,6.26263e-07,30260.216962353836,6.264302956257252e-07,8.359682705393958,8.396056279850074,0.01,0.01
30400.0,6.26263e-07,31667.555399591714,6.132487879986543e-07,8.359682705393958,8.195376198399238,0.05,0.05
30400.0,6.26263e-07,32181.17312076656,6.847744136010957e-07,8.359682705393958,7.222220361182996,0.1,0.1
30400.0,6.363639999999999e-07,30463.80569284133,6.312580459747725e-07,8.226989537635907,8.276163243483518,0.01,0.01
30400.0,6.363639999999999e-07,30340.128769259,6.145224534521973e-07,8.226989537635907,8.53620735657858,0.05,0.05
30400.0,6.363639999999999e-07,32650.210544448044,6.834534915588735e-07,8.226989537635907,7.1322273576080795,0.1,0.1
30400.0,6.46465e-07,30219.393847804877,6.419756379168585e-07,8.098443024955932,8.203814566121585,0.01,0.01
30400.0,6.46465e-07,31275.00665922052,6.584992144980176e-07,8.098443024955932,7.728006159604818,0.05,0.05
30400.0,6.46465e-07,31768.336761607028,6.707435183336043e-07,8.098443024955932,7.469115395485202,0.1,0.1
30400.0,6.56566e-07,30371.315000530758,6.588387373967839e-07,7.973851783564998,7.953850234063894,0.01,0.01
30400.0,6.56566e-07,30238.13366402767,6.278637143695696e-07,7.973851783564998,8.383005753841653,0.05,0.05
30400.0,6.56566e-07,32361.52657687052,6.042150165060113e-07,7.973851783564998,8.139535410331378,0.1,0.1
30400.0,6.666669999999999e-07,30671.0805374356,6.652088238169552e-07,7.8530360286741905,7.800690620169815,0.01,0.01
30400.0,6.666669999999999e-07,29108.724965389414,6.482409638621865e-07,7.8530360286741905,8.434522038253354,0.05,0.05
30400.0,6.666669999999999e-07,27931.134709557195,7.315665538106158e-07,7.8530360286741905,7.788928377376204,0.1,0.1
30400.0,6.76768e-07,30283.331603254956,6.766320418954952e-07,7.735826708898967,7.767189832670685,0.01,0.01
30400.0,6.76768e-07,31908.654124406552,6.531340251030779e-07,7.735826708898967,7.636763410064935,0.05,0.05
30400.0,6.76768e-07,28643.20661608549,7.401358421703131e-07,7.735826708898967,7.507356849486358,0.1,0.1
30400.0,6.868689999999999e-07,30173.355788974895,6.811831261907759e-07,7.622064717039401,7.7434168019058625,0.01,0.01
30400.0,6.868689999999999e-07,31657.952565506017,6.534624077987305e-07,7.622064717039401,7.693371405129809,0.05,0.05
30400.0,6.868689999999999e-07,32361.7022942568,6.560906117347846e-07,7.622064717039401,7.495920122088351,0.1,0.1
30400.0,6.9697e-07,30271.56030259167,6.92800794547465e-07,7.511600169488123,7.588867111288252,0.01,0.01
30400.0,6.9697e-07,29763.538153281424,7.305763620553779e-07,7.511600169488123,7.319306912556952,0.05,0.05
30400.0,6.9697e-07,28284.075900295495,7.244533983530471e-07,7.511600169488123,7.76725715156637,0.1,0.1
30400.0,7.070709999999999e-07,30447.675277225506,7.116101862291644e-07,7.404291747403213,7.345541831477635,0.01,0.01
30400.0,7.070709999999999e-07,30515.013659329226,7.282306136706927e-07,7.404291747403213,7.162054655593417,0.05,0.05
30400.0,7.070709999999999e-07,29402.085367194933,7.176105761933867e-07,7.404291747403213,7.543157341652961,0.1,0.1
30400.0,7.17172e-07,30284.409316196405,7.181185371300491e-07,7.300006093556547,7.3182103221083485,0.01,0.01
30400.0,7.17172e-07,29497.645062256634,6.918489612659395e-07,7.300006093556547,7.798687045802341,0.05,0.05
30400.0,7.17172e-07,30722.74361136058,6.632024309984796e-07,7.300006093556547,7.811132874024492,0.1,0.1
30400.0,7.272729999999999e-07,30638.698189546645,7.25021871632523e-07,7.198617259444717,7.164711624747145,0.01,0.01
30400.0,7.272729999999999e-07,30685.475332532245,7.519919897636083e-07,7.198617259444717,6.897219732875155,0.05,0.05
30400.0,7.272729999999999e-07,27927.00797454868,7.309318319589672e-07,7.198617259444717,7.796844035112011,0.1,0.1
30400.0,7.373739999999999e-07,30357.01782903778,7.355644370827405e-07,7.1000061978427995,7.127550483667646,0.01,0.01
30400.0,7.373739999999999e-07,30828.5967146889,7.354187687818069e-07,7.1000061978427995,7.019911963590227,0.05,0.05
30400.0,7.373739999999999e-07,31980.4344790518,7.246769484353301e-07,7.1000061978427995,6.867383886025795,0.1,0.1
30400.0,7.47475e-07,30584.456982599804,7.454906306404376e-07,7.004060296502407,6.980349499963357,0.01,0.01
30400.0,7.47475e-07,31895.489701115268,7.141657246821274e-07,7.004060296502407,6.987017873224012,0.05,0.05
30400.0,7.47475e-07,30122.57161686672,6.751989605337518e-07,7.004060296502407,7.825215761768846,0.1,0.1
30400.0,7.575759999999999e-07,30141.522371293413,7.605635104578956e-07,6.910672949153796,6.94255713544249,0.01,0.01
30400.0,7.575759999999999e-07,29608.260810310883,7.357645034831088e-07,6.910672949153796,7.305810484261451,0.05,0.05
30400.0,7.575759999999999e-07,29778.552724423138,7.214695428310323e-07,6.910672949153796,7.407958540524679,0.1,0.1
30400.0,7.67677e-07,30422.717113357765,7.655053691092484e-07,6.819743160376221,6.833982956854573,0.01,0.01
30400.0,7.67677e-07,31684.257061264296,7.807078653878743e-07,6.819743160376221,6.434103588370075,0.05,0.05
30400.0,7.67677e-07,32164.006648770745,8.139209006728677e-07,6.819743160376221,6.079498946664194,0.1,0.1
30400.0,7.777779999999999e-07,30255.922819101852,7.766707664297666e-07,6.731175181257553,6.772870459454747,0.01,0.01
30400.0,7.777779999999999e-07,29000.409280289794,8.044085780014204e-07,6.731175181257553,6.822433503204129,0.05,0.05
30400.0,7.777779999999999e-07,31497.375414415055,7.330883738241192e-07,6.731175181257553,6.89270089362518,0.1,0.1
30400.0,7.87879e-07,30281.09248015305,7.844346976120609e-07,6.644878173080049,6.700262176403253,0.01,0.01
30400.0,7.87879e-07,30723.07064402554,7.521465197850064e-07,6.644878173080049,6.887364405888486,0.05,0.05
30400.0,7.87879e-07,31588.63071027604,7.67155370524396e-07,6.644878173080049,6.5675895208103325,0.1,0.1
30400.0,7.979799999999999e-07,30347.374032014442,8.025760770719786e-07,6.560765896548957,6.534506645395783,0.01,0.01
30400.0,7.979799999999999e-07,29306.01116521256,8.232266173119435e-07,6.560765896548957,6.596962523597318,0.05,0.05
30400.0,7.979799999999999e-07,27610.450069825267,8.159901890669947e-07,6.560765896548957,7.064179214419519,0.1,0.1
30400.0,8.080809999999999e-07,30192.799621927872,8.159962582803614e-07,6.478756424328918,6.459941417167866,0.01,0.01
30400.0,8.080809999999999e-07,30561.41411303595,7.862436727090082e-07,6.478756424328918,6.623530225082102,0.05,0.05
30400.0,8.080809999999999e-07,30719.155429243696,7.560675209712317e-07,6.478756424328918,6.8525194703846095,0.1,0.1
30400.0,8.18182e-07,30536.511243937115,8.260711721819122e-07,6.3987718748739715,6.309330056715887,0.01,0.01
30400.0,8.18182e-07,31704.11290179808,8.447252683562162e-07,6.3987718748739715,5.9427716141883975,0.05,0.05
30400.0,8.18182e-07,32681.695973274953,8.570035676968612e-07,6.3987718748739715,5.682414582450645,0.1,0.1
30400.0,8.282829999999999e-07,30569.12790074718,8.208966735244389e-07,6.320738165733375,6.3423263726076105,0.01,0.01
30400.0,8.282829999999999e-07,29548.5694007733,8.294176004000106e-07,6.320738165733375,6.49397220443374,0.05,0.05
30400.0,8.282829999999999e-07,33092.69111953268,8.900170125455788e-07,6.320738165733375,5.403681431658251,0.1,0.1
30400.0,8.38384e-07,30107.705266633093,8.36137496767044e-07,6.244584784690709,6.322149709662818,0.01,0.01
30400.0,8.38384e-07,28936.00833296554,8.630903990792055e-07,6.244584784690709,6.3727256941020896,0.05,0.05
30400.0,8.38384e-07,30693.369823665147,8.314849967422182e-07,6.244584784690709,6.236215899553312,0.1,0.1
30400.0,8.484849999999999e-07,30373.043958016064,8.442253882615807e-07,6.1702445772502,6.206880791562196,0.01,0.01
30400.0,8.484849999999999e-07,29543.294567512177,8.266791340491943e-07,6.1702445772502,6.516647520664041,0.05,0.05
30400.0,8.484849999999999e-07,29726.419316111187,7.962406760673164e-07,6.1702445772502,6.724084651189381,0.1,0.1
30400.0,8.58586e-07,30118.654863447475,8.553938034867321e-07,6.097653549123951,6.1775811618644685,0.01,0.01
30400.0,8.58586e-07,30561.0675135645,8.396449871996238e-07,6.097653549123951,6.202344885726863,0.05,0.05
30400.0,8.58586e-07,30403.738407109817,8.884177949049335e-07,6.097653549123951,5.892178507210795,0.1,0.1
30400.0,8.686869999999999e-07,30495.29840172507,8.657199072948201e-07,6.026750682499147,6.0285079784239555,0.01,0.01
30400.0,8.686869999999999e-07,30338.156022373212,9.112160227676588e-07,6.026750682499147,5.757177287668771,0.05,0.05
30400.0,8.686869999999999e-07,30554.76287685086,9.454239020195024e-07,6.026750682499147,5.509531064561651,0.1,0.1
30400.0,8.787879999999999e-07,30251.630156689418,8.787661027772151e-07,5.957477764976463,5.986845534475442,0.01,0.01
30400.0,8.787879999999999e-07,29745.165402376733,8.659527844462594e-07,5.957477764976463,6.1788767210466755,0.05,0.05
30400.0,8.787879999999999e-07,30674.781593097476,7.998540752439336e-07,5.957477764976463,6.486760904594455,0.1,0.1
30400.0,8.88889e-07,30388.622861610376,8.951794917712347e-07,5.889779230171749,5.850580888723291,0.01,0.01
30400.0,8.88889e-07,31373.344287683016,9.11207133256128e-07,5.889779230171749,5.567268989905458,0.05,0.05
30400.0,8.88889e-07,28835.02926414276,8.317181407659671e-07,5.889779230171749,6.6362625716098655,0.1,0.1
30400.0,8.989899999999999e-07,30295.796069573276,8.916593767874541e-07,5.823602009063657,5.891674997879215,0.01,0.01
30400.0,8.989899999999999e-07,31436.44811375505,8.839847989860703e-07,5.823602009063657,5.727193596904991,0.05,0.05
30400.0,8.989899999999999e-07,32795.2012864938,9.652541058692711e-07,5.823602009063657,5.027686310658275,0.1,0.1
30400.0,9.09091e-07,30249.123666783882,9.059849922043611e-07,5.758895391251411,5.807461383264256,0.01,0.01
30400.0,9.09091e-07,30178.572262447105,9.125749719103027e-07,5.758895391251411,5.779002579322727,0.05,0.05
30400.0,9.09091e-07,31823.09310636547,8.548907955125634e-07,5.758895391251411,5.850151338728405,0.1,0.1
30400.0,9.191919999999999e-07,30449.52280059188,9.251982866050185e-07,5.695610895360422,5.649432460579871,0.01,0.01
30400.0,9.191919999999999e-07,29631.17068412363,9.50181924947718e-07,5.695610895360422,5.6528121921199475,0.05,0.05
30400.0,9.191919999999999e-07,32329.256161135094,8.533032654849603e-07,5.695610895360422,5.769271957533076,0.1,0.1
30400.0,9.29293e-07,30217.92279458653,9.24548078800971e-07,5.633702147899679,5.696735084391562,0.01,0.01
30400.0,9.29293e-07,30512.278228520263,9.175112020796936e-07,5.633702147899679,5.685047797814476,0.05,0.05
30400.0,9.29293e-07,29635.917808737664,9.646651995793478e-07,5.633702147899679,5.567050211575453,0.1,0.1
30400.0,9.393939999999999e-07,30462.903589541063,9.393401779491557e-07,5.573124769934806,5.561935357188564,0.01,0.01
30400.0,9.393939999999999e-07,30261.741826878308,9.485087536868214e-07,5.573124769934806,5.544786985775913,0.05,0.05
30400.0,9.393939999999999e-07,28475.311138891953,9.977931809154525e-07,5.573124769934806,5.601587469459882,0.1,0.1
30400.0,9.494949999999999e-07,30436.30516924882,9.49988578866888e-07,5.513836270994726,5.504397864383764,0.01,0.01
30400.0,9.494949999999999e-07,29575.961905702443,9.544682316647781e-07,5.513836270994726,5.637931246866443,0.05,0.05
30400.0,9.494949999999999e-07,32179.027932456702,9.487186689893227e-07,5.513836270994726,5.213264551630721,0.1,0.1
30400.0,9.59596e-07,30529.381920675845,9.507845419399555e-07,5.455795949678965,5.483022240032388,0.01,0.01
30400.0,9.59596e-07,31189.377558363136,9.782836603648262e-07,5.455795949678965,5.216132611730761,0.05,0.05
30400.0,9.59596e-07,28094.680279135977,9.221928665466235e-07,5.455795949678965,6.142911789481289,0.1,0.1
30400.0,9.69697e-07,30301.681767764647,9.749196140648482e-07,5.398964800476991,5.387466601792194,0.01,0.01
30400.0,9.69697e-07,29922.49285122617,9.733719399684003e-07,5.398964800476991,5.464413270362407,0.05,0.05
30400.0,9.69697e-07,32321.266921529783,1.0032531312076964e-06,5.398964800476991,4.9081884821589385,0.1,0.1
30400.0,9.797979999999999e-07,30165.109926472836,9.749407535805315e-07,5.343305426351286,5.4117408882717335,0.01,0.01
30400.0,9.797979999999999e-07,31631.517786649536,9.986570003915468e-07,5.343305426351286,5.038296822763925,0.05,0.05
30400.0,9.797979999999999e-07,33376.31601251268,9.239934344071438e-07,5.343305426351286,5.1607503135689905,0.1,0.1
30400.0,9.89899e-07,30630.150997230176,9.900439545583375e-07,5.2887819566724845,5.248274208219468,0.01,0.01
30400.0,9.89899e-07,31588.55531681245,9.852161310518438e-07,5.2887819566724845,5.113977977742507,0.05,0.05
30400.0,9.89899e-07,28940.650189439584,1.0887166493419597e-06,5.2887819566724845,5.051228131922349,0.1,0.1
30400.0,1e-06,30437.23746539478,1.002509789159517e-06,5.235359970128137,5.215864216827283,0.01,0.01
